"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.868553667329603e-04, 9.823874347339191e-04, 5.020048678566309e-01, 1.555535108370367e+01, 8.177947914723499e+01, 1.038079900010915e+05, 1.117411548521850e-04, 3.876232549871490e+04, 2.689875882140871e+02, 5.043582051708442e-01, 4.485644666469081e-01, 1.695323984042240e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.155618236645350e-06
1, 3.829748717147122e-04, 2.013480845476851e-03, 5.050553704095107e-01, 1.801147127014348e+01, 9.469618949370926e+01, 1.050841012443478e+05, 1.112460457418692e-04, 3.835413050880077e+04, 2.645473975360464e+02, 5.853422958122814e-01, 4.155330514924522e-01, 1.673101775495118e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.376146739455659e-06
2, 5.888009242964814e-04, 3.095606188369375e-03, 4.592133597615859e-01, 3.514915132342020e+01, 9.677769272469389e+01, 9.643778854848276e+04, 1.012786416670016e-04, 3.395792194167024e+04, 2.576065709133006e+02, 6.968502629149030e-01, 5.978887560971145e-02, 1.638012814432788e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.795627069978046e-06
3, 1.142977001023326e-03, 4.105868637992396e-03, 4.288659091849953e-01, 4.983261687548967e+01, 8.866936811271668e+01, 9.043036639972060e+04, 9.591734136918759e-05, 3.134753992895868e+04, 2.546315913718398e+02, 7.413959459278316e-01, -1.514450055110229e-01, 1.622839006923255e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790386868119337e-06
4, 1.747574329309615e-03, 5.157385918251107e-03, 4.368361997045040e-01, 5.511392195090558e+01, 9.585405802747974e+01, 9.260363749650316e+04, 9.608741315126849e-05, 3.144414193644392e+04, 2.507560805793425e+02, 7.973351486136823e-01, -1.436279056130793e-01, 1.602949135511885e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.005151559509620e-06
5, 2.381922782949155e-03, 6.260646434796951e-03, 3.955591814690425e-01, 6.638504909772743e+01, 8.862505972415205e+01, 8.464660671865061e+04, 8.735179443708321e-05, 2.765912740416915e+04, 2.435888194112130e+02, 8.947065452114688e-01, -4.499138460836340e-01, 1.565791546033007e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.007182904528195e-06
6, 3.299218247374724e-03, 7.228666028407254e-03, 3.697629920259100e-01, 7.335007041114173e+01, 7.665555333111237e+01, 7.933508744328718e+04, 8.328926483981605e-05, 2.564564488497717e+04, 2.416131276472376e+02, 9.208002053112344e-01, -6.128462157623061e-01, 1.555461958856920e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.537001825224715e-07
7, 4.272227943437316e-03, 8.236009621867529e-03, 3.825466618549657e-01, 7.785170177596125e+01, 8.060014312838780e+01, 8.227460737718089e+04, 8.477664562954621e-05, 2.634475074442636e+04, 2.399053994869375e+02, 9.433966992764623e-01, -5.562740959397741e-01, 1.546502640397618e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.146415845668910e-07
8, 5.292797628383674e-03, 9.292591419531700e-03, 3.561678356487657e-01, 8.306559688760314e+01, 7.352913478296966e+01, 7.716115113762826e+04, 7.899102049508072e-05, 2.395399532233681e+04, 2.342899224015226e+02, 1.015045813096663e+00, -7.497356445404073e-01, 1.516838313417866e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.927899984727118e-07
9, 6.517546280448549e-03, 1.022348362414645e-02, 3.351572606904956e-01, 8.540635183777101e+01, 6.360936954508470e+01, 7.279800273152435e+04, 7.563453886882619e-05, 2.235199169079242e+04, 2.323260670213807e+02, 1.039842774318780e+00, -8.793708638350411e-01, 1.506389350585836e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.330763410707305e-07
10, 7.822151211042907e-03, 1.117635835772002e-02, 3.447767191304289e-01, 8.876933500830310e+01, 6.483683144390035e+01, 7.492564539716902e+04, 7.721586258084608e-05, 2.296061459593910e+04, 2.319935558222215e+02, 1.044184392159528e+00, -8.301206859809714e-01, 1.504616303279367e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.057467947601520e-07
11, 9.190029294116555e-03, 1.217544737954067e-02, 3.337959359725223e-01, 9.147547807095435e+01, 6.085942954554336e+01, 7.285239572162998e+04, 7.449685409060076e-05, 2.190801627110008e+04, 2.286400757609228e+02, 1.085867784630786e+00, -9.152976556100128e-01, 1.486671308302473e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.209327683684704e-07
12, 1.070607147058675e-02, 1.309504669053292e-02, 3.177006745228013e-01, 9.197095867186985e+01, 5.355688936417578e+01, 6.951398292967718e+04, 7.154524840833541e-05, 2.067498342141759e+04, 2.267030580092560e+02, 1.109843476554965e+00, -1.015075509241957e+00, 1.476253154668035e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.294727100097930e-07
13, 1.233045438020423e-02, 1.400406067138451e-02, 3.211934491835358e-01, 9.392638509484469e+01, 5.256054036645934e+01, 7.028359360607040e+04, 7.242479577100733e-05, 2.089985556518413e+04, 2.266767362564851e+02, 1.110260335442529e+00, -9.968787030072994e-01, 1.476111315759768e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.516284626601324e-07
14, 1.403290955275236e-02, 1.495676433777791e-02, 3.199325563799434e-01, 9.611889435859352e+01, 5.120828570950103e+01, 7.017142494822326e+04, 7.184093010522796e-05, 2.065380074652738e+04, 2.248909049556901e+02, 1.132321653504090e+00, -1.016789625646294e+00, 1.466471166541198e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.446125635927430e-07
15, 1.585408422537537e-02, 1.588137528770365e-02, 3.081344516494901e-01, 9.605529824403773e+01, 4.595002882963386e+01, 6.773683769900605e+04, 6.948081626339954e-05, 1.973559337408973e+04, 2.231209115398601e+02, 1.154009736181303e+00, -1.091091588351056e+00, 1.456883442389942e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.881642314686752e-07
16, 1.780665938070590e-02, 1.676191330458964e-02, 3.072617804742503e-01, 9.668899021858826e+01, 4.360358697022804e+01, 6.753531869141351e+04, 6.954951896169673e-05, 1.969135950405911e+04, 2.232531028793167e+02, 1.152446492498904e+00, -1.094671023084386e+00, 1.457600641458970e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.865144833425462e-07
17, 1.985209846923338e-02, 1.768432946550213e-02, 3.113243572687101e-01, 9.883545914498490e+01, 4.374607464661607e+01, 6.849153011956470e+04, 7.025302965098584e-05, 1.989179158734120e+04, 2.225825663554957e+02, 1.160791415448602e+00, -1.078451923103379e+00, 1.453960758591543e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.060480040412754e-07
18, 2.200663130726884e-02, 1.862099054432716e-02, 3.032257331491829e-01, 9.875489913580115e+01, 4.002063421068286e+01, 6.683553065989715e+04, 6.852283971080812e-05, 1.924528238454032e+04, 2.210999164024688e+02, 1.178877618498221e+00, -1.130767885833311e+00, 1.445895505221232e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.708573181226686e-07
19, 2.430893652126240e-02, 1.949041133636136e-02, 3.002689212901740e-01, 9.851083896754481e+01, 3.720202837298493e+01, 6.616353473980459e+04, 6.812792235252810e-05, 1.907978353397149e+04, 2.213570736182089e+02, 1.175785355780756e+00, -1.144160164954312e+00, 1.447296056831693e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.601333004108196e-07
20, 2.671940820900428e-02, 2.040067909373544e-02, 3.066362412442655e-01, 1.006082995962338e+02, 3.797469361397155e+01, 6.756966923490817e+04, 6.940623150548700e-05, 1.948531026122417e+04, 2.213676669754525e+02, 1.175781532247115e+00, -1.111344667422289e+00, 1.447353736139495e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.873904929586395e-07
21, 2.924286183913095e-02, 2.135283110735337e-02, 3.010172130214765e-01, 1.006139276312298e+02, 3.525454796834544e+01, 6.643464872417785e+04, 6.809487844772098e-05, 1.902210158735889e+04, 2.201392646826051e+02, 1.190736771288957e+00, -1.148827827156337e+00, 1.440657265945661e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.636382409141123e-07
22, 3.192727319733685e-02, 2.222544716367234e-02, 2.970883241554900e-01, 1.000274290583465e+02, 3.251722905941647e+01, 6.556412217565718e+04, 6.745544390178843e-05, 1.877812848643584e+04, 2.201897344328341e+02, 1.190147206133497e+00, -1.168570295785862e+00, 1.440932713326357e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.495036837054568e-07
23, 3.473602377622079e-02, 2.313848191366960e-02, 3.028290118937505e-01, 1.016955433033329e+02, 3.305627084522042e+01, 6.680485677772005e+04, 6.877568812894406e-05, 1.917002389165564e+04, 2.205238266350412e+02, 1.186146450711881e+00, -1.136857854068579e+00, 1.442755390477553e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.735966145236130e-07
24, 3.767419402706165e-02, 2.409358684915014e-02, 3.004690109844240e-01, 1.018753404971661e+02, 3.132091974938471e+01, 6.633159117806258e+04, 6.815365480165651e-05, 1.897140080293190e+04, 2.199530847558325e+02, 1.193074797669641e+00, -1.152930568984248e+00, 1.439640920440175e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.633575377079345e-07
25, 4.077658305062581e-02, 2.499559583840414e-02, 2.979501665211559e-01, 1.014659938678874e+02, 2.924914740050102e+01, 6.576671330675400e+04, 6.768401675165471e-05, 1.882163460737492e+04, 2.200614908440612e+02, 1.191762426360419e+00, -1.165049751002103e+00, 1.440232748281074e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.535066602067027e-07
26, 4.402475823548882e-02, 2.592415914162843e-02, 3.019872187107261e-01, 1.026780476066433e+02, 2.935161961722902e+01, 6.663506350485333e+04, 6.866454494257935e-05, 1.910118983283679e+04, 2.203444945001451e+02, 1.188353881107157e+00, -1.142427952746395e+00, 1.441777172816597e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.709306308794495e-07
27, 4.742002395066493e-02, 2.689477155271397e-02, 3.008346933689172e-01, 1.028787673255541e+02, 2.804209832556218e+01, 6.640498945473581e+04, 6.836063013732595e-05, 1.900276122846313e+04, 2.200488673552576e+02, 1.191932163794580e+00, -1.150392862102152e+00, 1.440163838602974e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.659609751223095e-07
28, 5.099130694531326e-02, 2.782305629238906e-02, 2.992569356808744e-01, 1.025728557837344e+02, 2.639627087322850e+01, 6.604107975831516e+04, 6.803109540281220e-05, 1.891922631033263e+04, 2.202365995749678e+02, 1.189649450855673e+00, -1.157152564275964e+00, 1.441188463471325e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.590969931526449e-07
29, 5.472699861466274e-02, 2.877509226975092e-02, 3.026408085138171e-01, 1.036141930129583e+02, 2.640496827125408e+01, 6.676998940206363e+04, 6.886383425651558e-05, 1.915242293554962e+04, 2.204583640406892e+02, 1.186978412476942e+00, -1.138282135362123e+00, 1.442398346244359e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.741802690241913e-07
30, 5.862847604808664e-02, 2.976937852521476e-02, 3.015175535572037e-01, 1.037068075617238e+02, 2.519364070481438e+01, 6.654103359324019e+04, 6.858108889073543e-05, 1.906141616948571e+04, 2.202281892943385e+02, 1.189763272800660e+00, -1.145646464533223e+00, 1.441142569036470e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.692785572877550e-07
31, 6.272352735598910e-02, 3.071769188857484e-02, 3.004449225923763e-01, 1.034560292611584e+02, 2.382158291276033e+01, 6.628645128243990e+04, 6.834773022337805e-05, 1.901196225888324e+04, 2.204410240232766e+02, 1.187172798881586e+00, -1.149648308486441e+00, 1.442303763120402e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.642564908724036e-07
32, 6.700010044914098e-02, 3.169695182641320e-02, 3.034982603526830e-01, 1.044050180302242e+02, 2.381952440932272e+01, 6.694540621717444e+04, 6.911430461946628e-05, 1.922109937906050e+04, 2.206238014491428e+02, 1.184972841237439e+00, -1.132724791021820e+00, 1.443300581715614e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.783782976953735e-07
33, 7.146356100540578e-02, 3.271176263924763e-02, 3.022126490844239e-01, 1.043752892443206e+02, 2.263692746807232e+01, 6.667824490024963e+04, 6.876587587511682e-05, 1.912255271426873e+04, 2.204263830169845e+02, 1.187368260080066e+00, -1.140699253906601e+00, 1.442223899555334e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.722874933981158e-07
34, 7.613872788191026e-02, 3.367891575346700e-02, 3.016578613153578e-01, 1.042965053680442e+02, 2.157624972803829e+01, 6.654581258617026e+04, 6.867403862396470e-05, 1.909768855256009e+04, 2.205446383671280e+02, 1.185926789326205e+00, -1.142711278718661e+00, 1.442868891622801e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.699012554736543e-07
35, 8.101299116475510e-02, 3.468725599843666e-02, 3.036667067362596e-01, 1.049481817733210e+02, 2.133762177534527e+01, 6.697737320783011e+04, 6.922985941851756e-05, 1.923699970214282e+04, 2.206838256360956e+02, 1.184238990978014e+00, -1.131438126104809e+00, 1.443627859352838e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.798416730372604e-07
36, 8.609954986055014e-02, 3.570416472155676e-02, 3.029145312706326e-01, 1.048631116412963e+02, 2.030483885963550e+01, 6.680945738208437e+04, 6.897252454932730e-05, 1.919125645675885e+04, 2.207057494194937e+02, 1.183967043841652e+00, -1.135139700514402e+00, 1.443747387617233e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.754180541905068e-07
37, 9.141092485918553e-02, 3.670058784245282e-02, 3.035996521192041e-01, 1.051572929897833e+02, 1.972756389300329e+01, 6.695454879693098e+04, 6.917480687414713e-05, 1.924081414133733e+04, 2.207763353367309e+02, 1.183106627857547e+00, -1.131129459100734e+00, 1.444132186446351e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789306888052387e-07
38, 9.694175112430199e-02, 3.773818039986729e-02, 3.038243014210361e-01, 1.053911433752725e+02, 1.908209676815076e+01, 6.700733063245838e+04, 6.926829715382684e-05, 1.925158137988820e+04, 2.207365481337006e+02, 1.183586777253024e+00, -1.130258166861905e+00, 1.443915293233549e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.805039684689137e-07
39, 1.027113632106211e-01, 3.874666096457639e-02, 3.032749508073099e-01, 1.052985856603513e+02, 1.817379462122253e+01, 6.688066490910287e+04, 6.910420063497980e-05, 1.922241298857011e+04, 2.208013417058850e+02, 1.182797180708213e+00, -1.132618492850272e+00, 1.444268495773893e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.773997913884329e-07
40, 1.087184673959741e-01, 3.977072124493261e-02, 3.045108135572894e-01, 1.057413036908807e+02, 1.783033150157809e+01, 6.714774489548992e+04, 6.946925288491798e-05, 1.930656220856497e+04, 2.208678860166157e+02, 1.181993000612047e+00, -1.125809080953378e+00, 1.444631195188109e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.839678098994880e-07
41, 1.149687649679985e-01, 4.081357194525201e-02, 3.039609624366355e-01, 1.057062287480394e+02, 1.700327257806240e+01, 6.702889829602628e+04, 6.928483946966274e-05, 1.926919731073243e+04, 2.208391964052371e+02, 1.182341297234877e+00, -1.128832673802399e+00, 1.444474828420906e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.807900962285412e-07
42, 1.214772691504956e-01, 4.182300119209757e-02, 3.041795596203996e-01, 1.058829054486785e+02, 1.642173600399634e+01, 6.707780628758714e+04, 6.936747188246396e-05, 1.928238183438802e+04, 2.208314871378115e+02, 1.182436693274728e+00, -1.127765773215076e+00, 1.444432809159604e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.821840063714735e-07
43, 1.282385388942080e-01, 4.287163283367652e-02, 3.041908987093921e-01, 1.060411220925839e+02, 1.582322286283851e+01, 6.708650271447020e+04, 6.940331856323646e-05, 1.927678525027674e+04, 2.207591628801842e+02, 1.183318984810040e+00, -1.128218652593301e+00, 1.444038575779446e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.827337735510569e-07
44, 1.352703604285369e-01, 4.388118826345736e-02, 3.037141760836610e-01, 1.060051535181024e+02, 1.508008159424838e+01, 6.698393199088416e+04, 6.927188114840447e-05, 1.924403949427451e+04, 2.207300803726517e+02, 1.183676204784608e+00, -1.130868461355734e+00, 1.443880033726769e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.802942522515684e-07
45, 1.425700362783445e-01, 4.491038087573893e-02, 3.042021852178354e-01, 1.062610822008199e+02, 1.463381375924001e+01, 6.709362108809593e+04, 6.945224611423804e-05, 1.927302802360291e+04, 2.207079458346104e+02, 1.183951294786545e+00, -1.128522689921438e+00, 1.443759362168648e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.833787032510509e-07
46, 1.501469968477980e-01, 4.592996010117009e-02, 3.037301733687535e-01, 1.062302714235285e+02, 1.393047131239541e+01, 6.699377460244634e+04, 6.929775870877853e-05, 1.923887418065798e+04, 2.206592113714162e+02, 1.184548543739163e+00, -1.131286442033318e+00, 1.443493656479168e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.807436922704490e-07
47, 1.580073991797215e-01, 4.693473303343801e-02, 3.039251765203433e-01, 1.064181466169052e+02, 1.344385189175431e+01, 6.704241526223377e+04, 6.939671017575902e-05, 1.924565581412236e+04, 2.205953646335936e+02, 1.185332383273969e+00, -1.130737667658517e+00, 1.443145518523623e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.823665646912872e-07
48, 1.661524144496922e-01, 4.795195145810945e-02, 3.034181754984129e-01, 1.063972755643201e+02, 1.277596015981586e+01, 6.693828406976970e+04, 6.925171774643923e-05, 1.920582285059936e+04, 2.205066399035347e+02, 1.186418355098179e+00, -1.133960978055435e+00, 1.442661655535809e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.798402311351843e-07
49, 1.745935246307392e-01, 4.892634502921836e-02, 3.033751112373346e-01, 1.065292584380777e+02, 1.225974289470966e+01, 6.693749054182645e+04, 6.928052680553942e-05, 1.919442432847474e+04, 2.204070532080380e+02, 1.187638926902840e+00, -1.134883354188776e+00, 1.442118456054288e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.802379344253847e-07
50, 1.833264322356424e-01, 4.992840751671458e-02, 3.028883359840784e-01, 1.065347950097909e+02, 1.163915388953898e+01, 6.684098946721073e+04, 6.916335725292772e-05, 1.915265545318834e+04, 2.202808745421928e+02, 1.189181689564276e+00, -1.138263319877257e+00, 1.441430057004554e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.781433492465828e-07
51, 1.923649182303094e-01, 5.086790177087673e-02, 3.025810801975689e-01, 1.065887233653799e+02, 1.107921781882761e+01, 6.678357594998144e+04, 6.911451306069230e-05, 1.912280045122098e+04, 2.201608379370946e+02, 1.190650084153321e+00, -1.140679206864572e+00, 1.440775009052563e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.771680757055901e-07
52, 2.017020921882594e-01, 5.183844277617148e-02, 3.022350361639391e-01, 1.066341197690822e+02, 1.052344975445813e+01, 6.671847680702609e+04, 6.905128409986147e-05, 1.908960944676162e+04, 2.200303454945757e+02, 1.192245950962057e+00, -1.143365045433834e+00, 1.440062727526951e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.759823671409030e-07
53, 2.113504781282555e-01, 5.274154089925648e-02, 3.018101157947147e-01, 1.066471942252884e+02, 9.955022998438418e+00, 6.663573612175098e+04, 6.896300910964648e-05, 1.905168213147152e+04, 2.199023549282446e+02, 1.193811459312677e+00, -1.146434149484583e+00, 1.439363924721746e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.743650164308107e-07
54, 2.213033377407397e-01, 5.366812658358843e-02, 3.014890775052983e-01, 1.066896601843069e+02, 9.424745071866306e+00, 6.657583554526535e+04, 6.890563389465868e-05, 1.902043371701024e+04, 2.197754501054469e+02, 1.195364256856621e+00, -1.148962792355007e+00, 1.438670876159914e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.733035786703171e-07
